accs
89.19047698974609
89.33333282470703
89.28571472167968
89.52380981445313
89.0
88.33333129882813
89.19047546386719
88.85714416503906
88.9047622680664
89.38095397949219
87.80952453613281
88.0952392578125
89.04762115478516
89.47619018554687
88.9999984741211
88.80952453613281
89.04762115478516
89.04761962890625
88.71428527832032
88.61904754638672
88.95237884521484
89.38095397949219
88.9047622680664
88.95238189697265
89.28571319580078
89.23809661865235
88.85714263916016
87.71428680419922
89.38095550537109
89.0952392578125
87.57142944335938
87.76190643310547
89.61904754638672
88.33333282470703
89.52380981445313
87.61904907226562
89.66666717529297
89.04761810302735
87.80952301025391
88.80952453613281
89.47619018554687
89.23809509277343
88.42857208251954
89.0952377319336
88.9047622680664
88.52381134033203
89.80952453613281
88.0952392578125
87.80952301025391
88.14285888671876
88.85714263916016
87.09524078369141
88.85714416503906
89.57142791748046
88.52381134033203
88.38095245361328
89.14285583496094
89.23809509277343
89.61904907226562
89.09524078369141
89.04761962890625
88.28571319580078
89.28571319580078
87.80952301025391
88.57142944335938
88.76190643310547
88.47619171142578
88.95238342285157
88.85714263916016
88.76190490722657
88.57142944335938
88.76190338134765
87.71428680419922
89.57142944335938
89.14285736083984
89.0000015258789
89.0
89.57142791748046
89.47619171142578
88.76190490722657
88.19047698974609
87.57142791748046
89.71428527832032
89.38095245361328
89.19047698974609
88.52380981445313
89.47619018554687
88.66666717529297
88.47619171142578
89.38095092773438
89.52380981445313
88.95238037109375
89.04762115478516
88.9047622680664
88.42857208251954
88.9047607421875
89.04761962890625
88.0952392578125
88.85714416503906
89.04761962890625
89.47619018554687
89.61904907226562
88.9047607421875
87.71428680419922
89.61904754638672
89.33333282470703
89.23809661865235
89.47619323730468
88.95238189697265
88.14285736083984
89.23809661865235
89.04761810302735
89.14285583496094
89.52380981445313
88.95238189697265
88.42857055664062
88.76190490722657
87.0
89.33333282470703
89.0
88.0952392578125
89.04761962890625
88.28571472167968
89.52380981445313
88.38095397949219
88.38095397949219
89.42857208251954
89.28571319580078
88.95238189697265
